"Country","Year",">Scope<","consumer price ($)",">Value Footnotes<"
"Belgium","1995","Not applicable","92.094467679",""
"Belgium","1994","Not applicable","90.761874134",""
"Belgium","1993","Not applicable","88.655763647",""
"Belgium","1992","Not applicable","86.281602734",""
"Belgium","1991","Not applicable","84.244419498",""
"Belgium","1990","Not applicable","81.609866743",""
"Belgium","1989","Not applicable","78.891069568",""
"Belgium","1988","Not applicable","76.585835908","4"
"Belgium","1987","Not applicable","75.63474037",""
"Belgium","1986","Not applicable","74.479838646",""
"Belgium","1985","Not applicable","73.523081825",""
"Belgium","1984","Not applicable","70.109328199",""
"Belgium","1983","Not applicable","65.925640091","4"
"Belgium","1982","Not applicable","61.557213824",""
"Belgium","1981","Not applicable","56.612829618",""
"Belgium","1980","Not applicable","52.603370079",""
"Belgium","1979","Not applicable","49.325590714",""
"Belgium","1978","Not applicable","47.215543344",""
"Belgium","1977","Not applicable","45.19418448",""
"Belgium","1976","Not applicable","42.19725205","22"
"Belgium","1975","Not applicable","38.6528677",""
"Belgium","1974","Not applicable","34.277783861",""
"Belgium","1973","Not applicable","30.420589108",""
"Belgium","1972","Not applicable","28.44343963",""
"Belgium","1971","Not applicable","26.973389881","4"
"Belgium","1970","Not applicable","25.850349424",""
"Belgium","1969","Not applicable","24.879316464",""
"Belize","2008","Not applicable","128.60870297",""
"Belize","2007","Not applicable","120.86524703",""
"Belize","2006","Not applicable","118.17187105",""
"Belize","2005","Not applicable","113.1217911",""
"Belize","2004","Not applicable","109.33423113",""
"Belize","2003","Not applicable","106.08534635",""
"Belize","2002","Not applicable","103.37513677",""
"Belize","2001","Not applicable","101.15310159",""
"Belize","2000","Not applicable","100",""
"Belize","1999","Not applicable","99.393990405",""
"Belize","1998","Not applicable","100.6060096",""
"Belize","1997","Not applicable","101.46452319",""
"Belize","1996","Not applicable","100.4376736",""
"Belize","1995","Not applicable","94.377577645",""
"Belize","1994","Not applicable","91.726285666",""
"Belize","1993","Not applicable","89.428499285",""
"Belize","1992","Not applicable","88.123895295",""
"Belize","1991","Not applicable","86.061779312","4"
"Belize","1990","Not applicable","81.521591657",""
"Belize","1989","Not applicable","79.150604771",""
"Belize","1988","Not applicable","77.485869298",""
"Belize","1987","Not applicable","75.114882412",""
"Belize","1986","Not applicable","73.651933057",""
"Belize","1985","Not applicable","73.046574703",""
"Belize","1984","Not applicable","70.37290864",""
"Belize","1983","Not applicable","68.102814813",""
"Belize","1982","Not applicable","64.622004278",""
"Belize","1981","Not applicable","60.48538886",""
"Belize","1980","Not applicable","54.48225185",""
"Benin","2008","Cotonou","130.34001744",""
"Benin","2007","Cotonou","120.76721883",""
"Benin","2006","Cotonou","119.18047079",""
"Benin","2005","Cotonou","114.87358326",""
"Benin","2004","Cotonou","109.00610288",""
"Benin","2003","Cotonou","108.10810811",""
"Benin","2002","Cotonou","106.53879686",""
"Benin","2001","Cotonou","103.92327812",""
"Benin","2000","Cotonou","100",""
"Benin","1999","Cotonou","95.902353967",""
"Benin","1998","Cotonou","95.640802092",""
"Benin","1997","Cotonou","90.409764603",""
"Benin","1996","Cotonou","87.183958152","4"
"Benin","1995","Cotonou","84.472861506",""
"Benin","1994","Cotonou","73.785574057",""
"Benin","1993","Cotonou","53.073240208","23"
"Benin","1992","Cotonou","52.633766744",""
"Bermuda","2008","Not applicable","130.01260563",""
"Bermuda","2007","Not applicable","124.08885563",""
"Bermuda","2006","Not applicable","119.53579225","4"
"Bermuda","2005","Not applicable","116.02112676",""
"Bermuda","2004","Not applicable","112.5",""
"Bermuda","2003","Not applicable","108.62676056",""
"Bermuda","2002","Not applicable","105.28169014",""
"Bermuda","2001","Not applicable","102.90492958",""
"Bermuda","2000","Not applicable","100",""
"Bermuda","1999","Not applicable","97.35915493",""
"Bermuda","1998","Not applicable","95.070422535",""
"Bermuda","1997","Not applicable","93.221830986",""
"Bermuda","1996","Not applicable","91.285211268",""
"Bermuda","1995","Not applicable","89.084507042",""
"Bermuda","1994","Not applicable","86.883802817",""
"Bermuda","1993","Not applicable","84.947183099",""
"Bermuda","1992","Not applicable","82.834507042",""
"Bermuda","1991","Not applicable","80.633802817",""
"Bermuda","1990","Not applicable","77.288732394","4"
"Bermuda","1989","Not applicable","72.941985503",""
"Bermuda","1988","Not applicable","69.190683392",""
"Bermuda","1987","Not applicable","65.856192626",""
"Bermuda","1986","Not applicable","63.117146639",""
"Bermuda","1985","Not applicable","60.616278565","4"
"Bermuda","1984","Not applicable","58.511529547",""
"Bermuda","1983","Not applicable","55.679251636",""
"Bermuda","1982","Not applicable","52.513764559",""
"Bermuda","1981","Not applicable","48.715180067",""
"Bermuda","1980","Not applicable","43.550437994",""
"Bermuda","1979","Not applicable","37.885882173",""
"Bermuda","1978","Not applicable","34.320544097","4"
"Bermuda","1977","Not applicable","32.394962815",""
"Bermuda","1976","Not applicable","31.30797359",""
"Bermuda","1975","Not applicable","30.824867268",""
"Bermuda","1974","Not applicable","28.95954008",""
"Bermuda","1973","Not applicable","24.866555963",""
"Bermuda","1972","Not applicable","22.021596512",""
"Bermuda","1971","Not applicable","20.478340205",""
"Bermuda","1970","Not applicable","18.921664279",""
"Bermuda","1969","Not applicable","17.673639614",""
"Bhutan","2008","Not applicable","139.7631089",""
"Bhutan","2007","Not applicable","128.9680089",""
"Bhutan","2006","Not applicable","122.64167694",""
"Bhutan","2005","Not applicable","116.80361892",""
"Bhutan","2004","Not applicable","110.91248765","4"
"Bhutan","2003","Not applicable","107.63831544",""
"Bhutan","2002","Not applicable","105.97853014",""
"Bhutan","2001","Not applicable","103.41040462",""
"Bhutan","2000","Not applicable","100",""
"Bhutan","1999","Not applicable","96.143682907",""
"Bhutan","1998","Not applicable","90.041288192",""
"Bhutan","1997","Not applicable","81.42031379",""
"Bhutan","1996","Not applicable","76.449215524",""
"Bhutan","1995","Not applicable","70.264244426",""
"Bhutan","1994","Not applicable","64.178364988",""
"Bhutan","1993","Not applicable","59.975227085",""
"Bhutan","1992","Not applicable","53.938893476",""
"Bhutan","1991","Not applicable","46.507018993",""
"Bhutan","1990","Not applicable","41.42031379",""
"Bhutan","1989","Not applicable","37.64657308",""
"Bhutan","1988","Not applicable","34.60776218",""
"Bhutan","1987","Not applicable","31.445086705",""
"Bhutan","1986","Not applicable","29.554087531",""
"Bhutan","1985","Not applicable","26.878612717",""
"Bolivia","2008","Not applicable","150.7069218","4,24"
"Bolivia","2007","Not applicable","132.19858156","24"
"Bolivia","2006","Not applicable","121.61600811","24"
"Bolivia","2005","Not applicable","116.62107396","24"
"Bolivia","2004","Not applicable","110.64842958","24"
"Bolivia","2003","Not applicable","105.9473151","24"
"Bolivia","2002","Not applicable","102.52786221","24"
"Bolivia","2001","Not applicable","101.59067882","24"
"Bolivia","2000","Not applicable","100","24"
"Bolivia","1999","Not applicable","95.592705167","24"
"Bolivia","1998","Not applicable","93.566362715","24"
"Bolivia","1997","Not applicable","86.930091185","24"
"Bolivia","1996","Not applicable","82.978723404","24"
"Bolivia","1995","Not applicable","73.80952381","24"
"Bolivia","1994","Not applicable","66.970618034","24"
"Bolivia","1993","Not applicable","62.10739615","24"
"Bolivia","1992","Not applicable","57.244174265","24"
"Bolivia","1991","Not applicable","51.063829787","24"
"Bolivia","1990","Not applicable","42.046605876","24"
"Bolivia","1989","Not applicable","35.916919959","24"
"Bolivia","1988","Not applicable","31.155015198","24"
"Bolivia","1987","Not applicable","26.869300912","24"
"Bolivia","1986","Not applicable","23.449848024","24"
"Bolivia","1985","Not applicable","6.2317325228","24"
"Bolivia","1984","Not applicable","0.0525901722","24"
"Bolivia","1983","Not applicable","0.0038069909","24"
"Bolivia","1982","Not applicable","0.0010136778","24"
"Bolivia","1981","Not applicable","0.0004533941","24"
"Bolivia","1980","Not applicable","0.0003429585","24"
"Bolivia","1979","Not applicable","0.0002330294","24"
"Bolivia","1978","Not applicable","0.0001945289","24"
"Bolivia","1977","Not applicable","0.0001762918","24"
"Bolivia","1976","Not applicable","0.0001631206","24"
"Bolivia","1975","Not applicable","0.0001560284","24"
"Bolivia","1974","Not applicable","0.0001448835","24"
"Bolivia","1973","Not applicable","8.86525E-05","24"
"Bolivia","1972","Not applicable","6.73759E-05","24"
"Bolivia","1971","Not applicable","6.33232E-05","24"
"Bolivia","1970","Not applicable","6.12969E-05","24"
"Bolivia","1969","Not applicable","5.87639E-05","24"
"Bosnia and Herzegovina","2008","Not applicable","115.7","25"
"Bosnia and Herzegovina","2007","Not applicable","107.72","25"
"Bosnia and Herzegovina","2006","Not applicable","106.12","25"
"Bosnia and Herzegovina","2005","Not applicable","100","25"
"Botswana","2008","Not applicable","196.58358663",""
"Botswana","2007","Not applicable","174.50113982",""
"Botswana","2006","Not applicable","162.96181611","4"
"Botswana","2005","Not applicable","146.07902736",""
"Botswana","2004","Not applicable","134.4224924",""
"Botswana","2003","Not applicable","125.75987842",""
"Botswana","2002","Not applicable","115.12158055",""
"Botswana","2001","Not applicable","106.61094225",""
"Botswana","2000","Not applicable","100",""
"Botswana","1999","Not applicable","92.17325228",""
"Botswana","1998","Not applicable","85.486322188",""
"Botswana","1997","Not applicable","80.243161094",""
"Botswana","1996","Not applicable","73.784194529","4"
"Botswana","1995","Not applicable","66.992127019",""
"Botswana","1994","Not applicable","60.63457849",""
"Botswana","1993","Not applicable","54.839262144",""
"Botswana","1992","Not applicable","47.962730061","4"
"Botswana","1991","Not applicable","41.284907897",""
"Botswana","1990","Not applicable","36.936667315",""
"Botswana","1989","Not applicable","33.172867671",""
"Botswana","1988","Not applicable","29.712977315",""
"Botswana","1987","Not applicable","27.421968836",""
"Botswana","1986","Not applicable","24.990694531","4"
"Botswana","1985","Not applicable","22.703414916",""
"Botswana","1984","Not applicable","20.997218886",""
"Botswana","1983","Not applicable","19.359821083",""
"Botswana","1982","Not applicable","17.516028599",""
"Botswana","1981","Not applicable","15.754793987",""
"Brazil","2008","Not applicable","172.78283723","26"
"Brazil","2007","Not applicable","163.49978608","26"
"Brazil","2006","Not applicable","157.7550272","26"
"Brazil","2005","Not applicable","151.42045107","26"
"Brazil","2004","Not applicable","141.68754966","26"
"Brazil","2003","Not applicable","132.91852576","26"
"Brazil","2002","Not applicable","115.86822321","26"
"Brazil","2001","Not applicable","106.84004645","26"
"Brazil","2000","Not applicable","100","26"
"Brazil","1999","Not applicable","93.419106412","26"
"Brazil","1998","Not applicable","89.091131349","26"
"Brazil","1997","Not applicable","86.332742497","26"
"Brazil","1996","Not applicable","80.739563596","26"
"Brazil","1995","Not applicable","69.748792861","26"
"Brazil","1994","Not applicable","42.015769207","4,26"
"Brazil","1993","Not applicable","1.9309769416","26"
"Brazil","1992","Not applicable","0.0952556047","26"
"Brazil","1991","Not applicable","0.009054395","26"
"Brazil","1990","Not applicable","0.0016994145","4,26"
"Brazil","1989","Not applicable","5.576E-05","26"
"Brazil","1988","Not applicable","3.642718E-06","26"
"Brazil","1987","Not applicable","4.9970163E-07","26"
"Brazil","1986","Not applicable","1.5217139E-07","26"
"Brazil","1985","Not applicable","6.1577861E-08","26"
"Brazil","1984","Not applicable","1.8890932E-08","26"
"Brazil","1983","Not applicable","6.4638164E-09","26"
"Brazil","1982","Not applicable","2.7456919E-09","26"
"Brazil","1981","Not applicable","1.372846E-09","13,26"
"Brazil","1977","Not applicable","100","26"
"Brazil","1976","Not applicable","69.902734447","26"
"Brazil","1975","Not applicable","50.174343916","26"
"Brazil","1974","Not applicable","38.355661589","26"
"Brazil","1973","Not applicable","31.069921086","26"
"Brazil","1972","Not applicable","27.096714994","26"
"Brazil","1971","Not applicable","22.747293081","26"
"Brazil","1970","Not applicable","18.902550927","26"
"Brazil","1969","Not applicable","15.489080565","26"
"Brunei Darussalam","2008","Not applicable","103.7778143",""
"Brunei Darussalam","2007","Not applicable","101.02612983",""
"Brunei Darussalam","2006","Not applicable","100.73130649",""
"Brunei Darussalam","2005","Not applicable","100.5347576",""
"Brunei Darussalam","2004","Not applicable","99.453738702",""
"Brunei Darussalam","2003","Not applicable","98.569268694",""
"Brunei Darussalam","2002","Not applicable","98.274445357","4"
"Brunei Darussalam","2001","Not applicable","100.57518488",""
"Brunei Darussalam","2000","Not applicable","100",""
"Brunei Darussalam","1999","Not applicable","98.76746097",""
"Brunei Darussalam","1998","Not applicable","98.849630238",""
"Brunei Darussalam","1997","Not applicable","99.260476582",""
"Brunei Darussalam","1996","Not applicable","97.617091208",""
"Brunei Darussalam","1995","Not applicable","95.727198028",""
"Brunei Darussalam","1994","Not applicable","90.304026294",""
"Brunei Darussalam","1993","Not applicable","88.167625308",""
"Brunei Darussalam","1992","Not applicable","84.552177486",""
"Brunei Darussalam","1991","Not applicable","83.483976993",""
"Brunei Darussalam","1990","Not applicable","82.169268694","4"
